Header:
MFRSR SPECTRAL RESPONSE TEST:

Instrument Data:
Serial_number	Vis469
Instrument_rev	Yes_Mk1
Owner	DOE-ARM

Test_Conditions_Data:
Testing_agency	DOE-ARM_SRMS
Test_System_rev	D
Test_date	5/25/2016
Test_day	146	[Day_of_year]
Test_conductor	Craig Webb
Source_Type	175 watt Xenon_ARC
Monochromator_slit	85	microns
Wavelength_registration_line	361.1652	[nm]
Wavelength_registration_position	431533	[steps]

Comment:	From Japan/Mike Reynolds

Channel	Wavelength	Signal	
615	629.5	-0.001130586	4.09028E-05
615	629.75	-0.001128543	3.246131E-05
615	630	-0.00118471	2.774614E-05
615	630.25	-0.001123629	2.817461E-05
615	630.5	-0.001172232	3.01646E-05
615	630.75	-0.001172582	3.513176E-05
615	631	-0.001118439	2.840593E-05
615	631.25	-0.001218867	2.918275E-05
615	631.5	-0.001135738	3.291408E-05
615	631.75	-0.001178839	2.781266E-05
615	632	-0.00116038	3.304316E-05
615	632.25	-0.001231362	3.445155E-05
615	632.5	-0.001182446	3.350839E-05
615	632.75	-0.00115911	3.958699E-05
615	633	-0.001129628	2.250056E-05
615	633.25	-0.001209241	2.773334E-05
615	633.5	-0.001210842	2.986158E-05
615	633.75	-0.00117087	3.172453E-05
615	634	-0.001172416	2.347971E-05
615	634.25	-0.001156405	3.115119E-05
615	634.5	-0.001122505	3.033074E-05
615	634.75	-0.001108335	3.407262E-05
673	645	-0.0009943777	2.859632E-05
673	645.25	-0.0009865618	4.252785E-05
673	645.5	-0.001072625	3.65266E-05
673	645.75	-0.0009698346	2.350303E-05
673	646	-0.001023332	4.007391E-05
673	646.25	-0.001052522	2.839048E-05
673	646.5	-0.0009429232	4.902487E-05
673	646.75	-0.001055927	4.181237E-05
673	647	-0.0009918015	3.484424E-05
673	647.25	-0.0009922753	3.289046E-05
673	647.5	-0.0009768508	4.510525E-05
673	647.75	-0.0009613374	3.654275E-05
673	648	-0.0009926895	3.176067E-05
673	648.25	-0.001008025	4.242905E-05
673	648.5	-0.000927676	3.271186E-05
673	648.75	-0.0009573997	3.648937E-05
673	649	-0.000909054	6.247488E-05
673	649.25	-0.0009388962	3.767573E-05
673	649.5	-0.001065785	5.149681E-05
673	649.75	-0.0009071589	3.507231E-05
673	650	-0.0009355803	3.187143E-05
673	650.25	-0.0009372084	4.353039E-05
673	650.5	-0.0009877449	3.184191E-05
673	650.75	-0.000938659	3.832662E-05
673	651	-0.0009134055	3.59956E-05
673	651.25	-0.001087485	4.405657E-05
673	651.5	-0.0009380371	2.030801E-05
673	651.75	-0.0009708694	3.364251E-05
673	652	-0.0009816755	4.874174E-05
673	652.25	-0.0009823267	2.761983E-05
673	652.5	-0.0009664583	3.179365E-05
673	652.75	-0.0009448167	2.754621E-05
673	653	-0.000983067	4.066533E-05
673	653.25	-0.0009570436	5.284843E-05
673	653.5	-0.000952514	8.983605E-06
673	653.75	-0.0008682865	5.067162E-05
673	654	-0.0009153593	2.744701E-05
673	654.25	-0.0009077506	7.272289E-06
673	654.5	-0.0009337735	6.611557E-05
673	654.75	-0.000893925	3.636178E-05
673	655	-0.0009494348	3.271991E-05
673	655.25	-0.0009041683	3.406999E-05
673	655.5	-0.0009607146	3.168596E-05
673	655.75	-0.001047636	3.261923E-05
673	656	-0.0009411159	2.731575E-05
673	656.25	-0.0009596192	7.527334E-05
673	656.5	-0.0009020368	3.852706E-05
673	656.75	-0.0009886917	6.143867E-05
673	657	-0.0009197999	4.928126E-05
673	657.25	-0.0008864052	4.293038E-05
673	657.5	-0.0009581981	2.815473E-05
673	657.75	-0.0009180828	3.149753E-05
673	658	-0.0009606259	4.553629E-05
673	658.25	-0.0009257805	4.654149E-05
673	658.5	-0.001003554	5.564501E-05
673	658.75	-0.0009157442	3.273314E-05
673	659	-0.0009563038	4.599209E-05
673	659.25	-0.0009364087	6.567647E-05
673	659.5	-0.0008843329	2.627459E-05
673	659.75	-0.0008498424	6.187111E-05
673	660	-0.0008493097	3.477604E-05
673	660.25	-0.000877583	5.015257E-05
673	660.5	-0.0008814612	2.549819E-05
673	660.75	-0.0009059747	2.050205E-05
673	661	-0.0008623363	5.714321E-05
673	661.25	-0.000884955	5.177274E-05
673	661.5	-0.000833856	5.601932E-05
673	661.75	-0.0008928893	4.631111E-05
673	662	-0.0009749259	4.105591E-05
673	662.25	-0.0008401618	2.962129E-05
673	662.5	-0.0008342703	3.375271E-05
673	662.75	-0.000822991	2.970601E-05
673	663	-0.0007908097	2.451201E-05
673	663.25	-0.0007993953	2.142082E-05
673	663.5	-0.0006846152	3.014203E-05
673	663.75	-0.0006581777	3.533461E-05
673	664	-0.0006118154	2.173467E-05
673	664.25	-0.000610276	4.887479E-05
673	664.5	-0.0004359888	2.759308E-05
673	664.75	-0.0003630705	2.049595E-05
673	665	-0.000260843	1.919754E-05
673	665.25	-0.0001106841	2.953444E-05
673	665.5	1.442855E-05	2.267571E-05
673	665.75	0.0001810486	4.570721E-05
673	666	0.000446255	2.460808E-05
673	666.25	0.000661369	4.375174E-05
673	666.5	0.001004468	3.624733E-05
673	666.75	0.001321691	6.965517E-05
673	667	0.001460334	6.978733E-05
673	667.25	0.001930086	2.590603E-05
673	667.5	0.002260602	1.396005E-05
673	667.75	0.002556953	2.442894E-05
673	668	0.002681681	2.853249E-05
673	668.25	0.002929746	5.519122E-05
673	668.5	0.002916513	2.252408E-05
673	668.75	0.002974066	2.240472E-05
673	669	0.002979335	4.552278E-05
673	669.25	0.002789919	3.646286E-05
673	669.5	0.002662852	4.155727E-05
673	669.75	0.002597749	3.262638E-05
673	670	0.002611249	1.172665E-05
673	670.25	0.002586973	1.638447E-05
673	670.5	0.00262167	3.816885E-05
673	670.75	0.002577322	3.422631E-05
673	671	0.002618177	2.248047E-05
673	671.25	0.0026667	3.681163E-05
673	671.5	0.002713891	2.128263E-05
673	671.75	0.002670105	6.458E-05
673	672	0.002711167	5.803587E-05
673	672.25	0.002868106	6.685108E-05
673	672.5	0.002817363	3.008236E-05
673	672.75	0.002736954	3.519708E-05
673	673	0.002797971	4.153651E-05
673	673.25	0.002681295	5.613479E-05
673	673.5	0.002675522	2.430733E-05
673	673.75	0.002604706	4.467036E-05
673	674	0.002620603	1.422681E-05
673	674.25	0.00266063	1.980165E-05
673	674.5	0.00265468	3.784081E-05
673	674.75	0.002534333	2.496118E-05
673	675	0.002499842	7.796746E-05
673	675.25	0.002307762	5.441622E-05
673	675.5	0.002116095	3.265882E-05
673	675.75	0.001823444	4.657454E-05
673	676	0.001583758	2.551091E-05
673	676.25	0.001209248	4.35657E-05
673	676.5	0.0008146952	4.951061E-05
673	676.75	0.0004633073	1.781322E-05
673	677	0.0001081596	3.131758E-05
673	677.25	-0.000155625	4.098941E-05
673	677.5	-0.0003580372	4.327897E-05
673	677.75	-0.0005668738	4.233359E-05
673	678	-0.0006755256	3.472573E-05
673	678.25	-0.0006927559	2.956696E-05
673	678.5	-0.0008574211	5.455874E-05
673	678.75	-0.0008510855	4.181167E-05
673	679	-0.0008994311	3.459602E-05
673	679.25	-0.000899668	4.401444E-05
673	679.5	-0.0009696847	3.766451E-05
673	679.75	-0.0009005561	3.272892E-05
673	680	-0.0009612766	3.918211E-05
673	680.25	-0.0009422994	3.249999E-05
673	680.5	-0.001041063	3.146373E-05
673	680.75	-0.0009848718	2.795769E-05
673	681	-0.0009338321	3.54308E-05
673	681.25	-0.001071408	5.551335E-05
673	681.5	-0.0009878621	3.134878E-05
673	681.75	-0.001043194	3.971924E-05
673	682	-0.001105425	4.542349E-05
673	682.25	-0.00104204	3.591309E-05
673	682.5	-0.0009977796	3.734676E-05
673	682.75	-0.0009708979	2.898995E-05
673	683	-0.0009965955	3.593272E-05
673	683.25	-0.0009870328	4.221861E-05
673	683.5	-0.001000592	2.505333E-05
673	683.75	-0.0009962402	4.439355E-05
673	684	-0.001057523	4.575066E-05
673	684.25	-0.001029013	3.141445E-05
673	684.5	-0.0009746874	4.209516E-05
673	684.75	-0.0009266971	5.264433E-05
673	685	-0.0009564208	4.034106E-05
673	685.25	-0.001004234	4.440721E-05
673	685.5	-0.0009997929	4.055012E-05
673	685.75	-0.001011783	4.479755E-05
673	686	-0.0009275557	3.436471E-05
673	686.25	-0.001011931	4.546635E-05
673	686.5	-0.000991977	2.614005E-05
673	686.75	-0.001013826	2.327612E-05
673	687	-0.001050182	3.360273E-05
673	687.25	-0.001070224	2.980091E-05
673	687.5	-0.0009767897	2.783833E-05
673	687.75	-0.001032537	2.957091E-05
673	688	-0.001062379	3.794085E-05
673	688.25	-0.0009915332	4.418152E-05
673	688.5	-0.000974362	3.535195E-05
673	688.75	-0.001012997	2.492954E-05
673	689	-0.001066879	3.555378E-05
673	689.25	-0.001020872	4.724569E-05
673	689.5	-0.001031175	5.400846E-05
673	689.75	-0.0009759314	3.328019E-05
673	690	-0.001007076	3.597355E-05
673	690.25	-0.001021909	3.642458E-05
673	690.5	-0.0009327074	4.820819E-05
673	690.75	-0.001051129	4.584872E-05
673	691	-0.000952632	3.445146E-05
673	691.25	-0.001007639	2.802963E-05
673	691.5	-0.001074695	5.857321E-05
673	691.75	-0.0009175204	6.763303E-05
673	692	-0.001090446	4.82988E-05
673	692.25	-0.001019748	4.593138E-05
673	692.5	-0.0009765535	3.36428E-05
673	692.75	-0.0009460895	3.093395E-05
673	693	-0.0009966853	3.216532E-05
673	693.25	-0.0009974846	4.260199E-05
673	693.5	-0.001014833	1.844391E-05
673	693.75	-0.001007609	4.016151E-05
673	694	-0.001035942	3.953901E-05
673	694.25	-0.0008871748	4.186456E-05
673	694.5	-0.001015278	3.375905E-05
673	694.75	-0.001039317	3.865005E-05
870	830	-0.001232729	2.017968E-05
870	830.25	-0.001225802	3.335354E-05
870	830.5	-0.001192436	3.122763E-05
870	830.75	-0.001171506	3.462633E-05
870	831	-0.001202413	3.082834E-05
870	831.25	-0.001170943	2.921913E-05
870	831.5	-0.001234506	6.165213E-05
870	831.75	-0.001221361	4.258332E-05
870	832	-0.001200311	2.875666E-05
870	832.25	-0.00119516	4.501502E-05
870	832.5	-0.00122965	4.652146E-05
870	832.75	-0.001147318	4.412817E-05
870	833	-0.0012274	2.705902E-05
870	833.25	-0.001143942	2.782067E-05
870	833.5	-0.001179025	4.171796E-05
870	833.75	-0.001074577	2.657805E-05
870	834	-0.001232522	3.486935E-05
870	834.25	-0.001077656	4.668797E-05
870	834.5	-0.001066376	3.832311E-05
870	834.75	-0.001116794	2.844796E-05
870	835	-0.00109009	3.840178E-05
870	835.25	-0.001108416	3.81786E-05
870	835.5	-0.001180535	3.824346E-05
870	835.75	-0.001175798	2.950871E-05
870	836	-0.001214788	2.871172E-05
870	836.25	-0.001227873	3.74365E-05
870	836.5	-0.001214995	3.794977E-05
870	836.75	-0.001193176	5.720708E-05
870	837	-0.00118163	4.270465E-05
870	837.25	-0.001240426	2.88233E-05
870	837.5	-0.00118912	3.378797E-05
870	837.75	-0.00117408	3.874009E-05
870	838	-0.001156376	3.716642E-05
870	838.25	-0.001169935	2.770304E-05
870	838.5	-0.001218992	3.624906E-05
870	838.75	-0.001154807	2.681929E-05
870	839	-0.001206172	3.30696E-05
870	839.25	-0.001291939	3.731352E-05
870	839.5	-0.001196343	3.796583E-05
870	839.75	-0.00116511	3.367821E-05
870	840	-0.001200162	4.258315E-05
870	840.25	-0.001185596	3.278767E-05
870	840.5	-0.001109777	3.957164E-05
870	840.75	-0.00122885	3.097395E-05
870	841	-0.00110131	3.908982E-05
870	841.25	-0.001185596	2.581698E-05
870	841.5	-0.001168869	4.408387E-05
870	841.75	-0.001206054	3.391638E-05
870	842	-0.001172333	2.794756E-05
870	842.25	-0.001131596	3.622587E-05
870	842.5	-0.001172096	3.579732E-05
870	842.75	-0.001199806	3.345129E-05
870	843	-0.001239596	3.477665E-05
870	843.25	-0.001173695	3.434285E-05
870	843.5	-0.001226451	2.987238E-05
870	843.75	-0.001137191	3.629939E-05
870	844	-0.001195276	4.775975E-05
870	844.25	-0.001224941	4.202E-05
870	844.5	-0.001230921	2.733891E-05
870	844.75	-0.001154984	4.950911E-05
870	845	-0.001217599	3.756202E-05
870	845.25	-0.001172095	3.34595E-05
870	845.5	-0.001292115	3.00975E-05
870	845.75	-0.00120623	2.883117E-05
870	846	-0.001148381	3.957668E-05
870	846.25	-0.00122423	3.567669E-05
870	846.5	-0.001195187	2.485706E-05
870	846.75	-0.001182812	3.094561E-05
870	847	-0.001153711	3.275826E-05
870	847.25	-0.001166618	3.673815E-05
870	847.5	-0.001224497	2.513951E-05
870	847.75	-0.001237079	3.981168E-05
870	848	-0.001213721	3.449006E-05
870	848.25	-0.001181095	3.263993E-05
870	848.5	-0.00122429	3.857364E-05
870	848.75	-0.001265945	4.056994E-05
870	849	-0.001171296	2.812594E-05
870	849.25	-0.001195247	3.015438E-05
870	849.5	-0.001250757	3.983844E-05
870	849.75	-0.001212359	3.633919E-05
870	850	-0.001202352	3.074812E-05
870	850.25	-0.001219109	4.510109E-05
870	850.5	-0.001193678	3.846455E-05
870	850.75	-0.001284625	3.155276E-05
870	851	-0.001203181	4.450628E-05
870	851.25	-0.001195396	4.51941E-05
870	851.5	-0.00126633	3.576279E-05
870	851.75	-0.001278112	3.912057E-05
870	852	-0.001237702	3.843341E-05
870	852.25	-0.001191369	3.987304E-05
870	852.5	-0.001262748	2.526834E-05
870	852.75	-0.00121156	2.806002E-05
870	853	-0.001163599	4.383249E-05
870	853.25	-0.001166826	3.205805E-05
870	853.5	-0.001228406	4.217145E-05
870	853.75	-0.001208096	3.390049E-05
870	854	-0.001179646	2.949978E-05
870	854.25	-0.001224142	3.369269E-05
870	854.5	-0.001291732	3.553823E-05
870	854.75	-0.00119587	4.175586E-05
870	855	-0.001239153	3.848287E-05
870	855.25	-0.001154925	3.684142E-05
870	855.5	-0.001189801	3.363231E-05
870	855.75	-0.001151995	5.208954E-05
870	856	-0.001153297	3.079982E-05
870	856.25	-0.001170084	2.168219E-05
870	856.5	-0.001162742	3.48197E-05
870	856.75	-0.001122774	4.547294E-05
870	857	-0.001152173	4.506266E-05
870	857.25	-0.001122241	3.206164E-05
870	857.5	-0.001138554	4.427106E-05
870	857.75	-0.001114248	3.219879E-05
870	858	-0.001127718	3.403793E-05
870	858.25	-0.001066554	2.700755E-05
870	858.5	-0.001101251	2.868178E-05
870	858.75	-0.001100659	4.122723E-05
870	859	-0.001046186	2.831398E-05
870	859.25	-0.001026024	2.985358E-05
870	859.5	-0.001074636	4.992321E-05
870	859.75	-0.00104284	3.53662E-05
870	860	-0.001011103	2.894543E-05
870	860.25	-0.0009663691	3.301303E-05
870	860.5	-0.0009819711	3.098817E-05
870	860.75	-0.0008979806	3.264015E-05
870	861	-0.0009364973	4.15339E-05
870	861.25	-0.000867576	3.23047E-05
870	861.5	-0.0008161217	2.900006E-05
870	861.75	-0.0007450688	3.10309E-05
870	862	-0.0007224502	3.347792E-05
870	862.25	-0.0007023482	3.912007E-05
870	862.5	-0.0006180616	3.121838E-05
870	862.75	-0.0005653638	2.496324E-05
870	863	-0.0003956953	3.186859E-05
870	863.25	-0.0004103795	4.140568E-05
870	863.5	-0.0001977535	3.398316E-05
870	863.75	-7.175282E-05	3.472407E-05
870	864	4.888937E-05	2.683156E-05
870	864.25	0.0002503251	2.782695E-05
870	864.5	0.0003968429	3.847672E-05
870	864.75	0.0006374764	2.956348E-05
870	865	0.0008169748	4.106891E-05
870	865.25	0.0008559356	3.841334E-05
870	865.5	0.001060539	2.989181E-05
870	865.75	0.001124487	3.3017E-05
870	866	0.001292646	2.849005E-05
870	866.25	0.001339097	3.147735E-05
870	866.5	0.00134943	3.870716E-05
870	866.75	0.001383121	3.897914E-05
870	867	0.001485585	4.79755E-05
870	867.25	0.001390789	3.421153E-05
870	867.5	0.001490204	2.947558E-05
870	867.75	0.001494082	3.264756E-05
870	868	0.001530763	3.088263E-05
870	868.25	0.001530526	3.672275E-05
870	868.5	0.001561257	3.465289E-05
870	868.75	0.001588257	4.018249E-05
870	869	0.001596191	4.191141E-05
870	869.25	0.001607204	3.970081E-05
870	869.5	0.001616382	3.905698E-05
870	869.75	0.001740754	4.13238E-05
870	870	0.001719557	3.049333E-05
870	870.25	0.001760768	3.755113E-05
870	870.5	0.001795968	4.382237E-05
870	870.75	0.001861545	3.700523E-05
870	871	0.001908233	3.353457E-05
870	871.25	0.001909861	3.138912E-05
870	871.5	0.001864357	3.296011E-05
870	871.75	0.001902104	4.613275E-05
870	872	0.001879101	3.649049E-05
870	872.25	0.001820866	3.634194E-05
870	872.5	0.001833952	3.243087E-05
870	872.75	0.001770892	4.267456E-05
870	873	0.001652885	3.537996E-05
870	873.25	0.001632931	4.041708E-05
870	873.5	0.001461633	3.095957E-05
870	873.75	0.001323257	3.398273E-05
870	874	0.001225618	3.836884E-05
870	874.25	0.0009695013	3.597676E-05
870	874.5	0.000774194	3.667708E-05
870	874.75	0.0004679548	2.986931E-05
870	875	0.0002874206	4.461057E-05
870	875.25	-2.663409E-05	3.432944E-05
870	875.5	-0.0002190692	3.208102E-05
870	875.75	-0.0004074185	3.344656E-05
870	876	-0.0005893138	4.453958E-05
870	876.25	-0.0006501824	2.116921E-05
870	876.5	-0.0006957748	2.819247E-05
870	876.75	-0.0008970912	3.315626E-05
870	877	-0.0008825845	2.625586E-05
870	877.25	-0.0009184367	2.683657E-05
870	877.5	-0.0009567758	3.757051E-05
870	877.75	-0.00107724	2.609294E-05
870	878	-0.00106226	4.901084E-05
870	878.25	-0.00113651	4.163958E-05
870	878.5	-0.001083161	3.818641E-05
870	878.75	-0.001087513	3.462459E-05
870	879	-0.001097253	4.194341E-05
870	879.25	-0.001115253	2.817039E-05
870	879.5	-0.001150336	3.445107E-05
870	879.75	-0.001096336	3.049817E-05
870	880	-0.001138168	3.925032E-05
870	880.25	-0.001102227	3.917575E-05
870	880.5	-0.001085204	2.863747E-05
870	880.75	-0.001117592	3.37866E-05
870	881	-0.001104566	2.649126E-05
870	881.25	-0.001092043	3.543358E-05
870	881.5	-0.001056072	3.042197E-05
870	881.75	-0.001100777	2.662211E-05
870	882	-0.001112115	3.083609E-05
870	882.25	-0.001131626	2.994316E-05
870	882.5	-0.00115608	3.442784E-05
870	882.75	-0.001141307	3.409646E-05
870	883	-0.001156997	4.034045E-05
870	883.25	-0.001131596	4.054403E-05
870	883.5	-0.001111554	4.153654E-05
870	883.75	-0.001190896	2.822908E-05
870	884	-0.001221567	3.827344E-05
870	884.25	-0.001217127	4.142745E-05
870	884.5	-0.001227103	3.721905E-05
870	884.75	-0.001230242	2.851959E-05
870	885	-0.001193915	3.244024E-05
870	885.25	-0.00120632	3.633566E-05
870	885.5	-0.001221685	3.978484E-05
870	885.75	-0.001230804	3.491497E-05
870	886	-0.001154393	2.929876E-05
870	886.25	-0.001181156	3.846299E-05
870	886.5	-0.001226245	2.597904E-05
870	886.75	-0.001193264	2.957743E-05
870	887	-0.001235127	3.513513E-05
870	887.25	-0.00119134	3.164472E-05
870	887.5	-0.001180623	3.287914E-05
870	887.75	-0.001227163	2.911485E-05
870	888	-0.0012319	3.180721E-05
870	888.25	-0.001246702	4.408099E-05
870	888.5	-0.001221508	2.769431E-05
870	888.75	-0.00128217	4.433708E-05
870	889	-0.001206261	3.669525E-05
870	889.25	-0.001208659	3.727647E-05
870	889.5	-0.00117858	3.51808E-05
870	889.75	-0.001188202	5.07095E-05
870	890	-0.001267071	2.589419E-05
870	890.25	-0.001266715	2.927185E-05
870	890.5	-0.001219435	3.189083E-05
870	890.75	-0.001280304	2.414657E-05
870	891	-0.001189386	3.701859E-05
870	891.25	-0.001207061	4.120119E-05
870	891.5	-0.001238324	3.24923E-05
870	891.75	-0.001213278	3.608927E-05
870	892	-0.001184649	3.777263E-05
870	892.25	-0.001214847	4.051617E-05
870	892.5	-0.001257627	2.917437E-05
870	892.75	-0.001228051	2.994727E-05
870	893	-0.001168988	3.571274E-05
870	893.25	-0.001275656	3.238564E-05
870	893.5	-0.001248686	3.258436E-05
870	893.75	-0.001239774	3.343276E-05
870	894	-0.001260409	3.264117E-05
870	894.25	-0.001299192	2.744718E-05
870	894.5	-0.001262955	3.956452E-05
870	894.75	-0.001250876	3.284124E-05
870	895	-0.001237228	4.201803E-05
870	895.25	-0.001219346	3.609886E-05
870	895.5	-0.001229708	2.841433E-05
870	895.75	-0.001204248	3.254219E-05
870	896	-0.001221507	4.198865E-05
870	896.25	-0.001252149	3.611005E-05
870	896.5	-0.001207533	3.053539E-05
870	896.75	-0.001224379	3.19778E-05
870	897	-0.001229915	3.955848E-05
870	897.25	-0.001235333	2.69231E-05
870	897.5	-0.001229116	3.700046E-05
870	897.75	-0.001205579	2.534015E-05
870	898	-0.001283649	2.549701E-05
870	898.25	-0.001231898	3.538538E-05
870	898.5	-0.001304432	3.198871E-05
870	898.75	-0.001237435	3.572055E-05
870	899	-0.001237731	3.890601E-05
870	899.25	-0.001265352	4.181729E-05
870	899.5	-0.001186454	3.288595E-05
870	899.75	-0.001220204	3.340924E-05
940	900	-0.0009653907	2.378316E-05
940	900.25	-0.001020871	2.501622E-05
940	900.5	-0.00103147	2.214691E-05
940	900.75	-0.0009863218	3.409177E-05
940	901	-0.001008822	2.512531E-05
940	901.25	-0.001036888	2.648157E-05
940	901.5	-0.001020546	2.950687E-05
940	901.75	-0.001032121	2.413661E-05
940	902	-0.001036295	2.403883E-05
940	902.25	-0.001022588	2.210015E-05
940	902.5	-0.0009723481	2.830222E-05
940	902.75	-0.0009986082	2.567126E-05
940	903	-0.0009537262	3.313488E-05
940	903.25	-0.0009933088	3.439385E-05
940	903.5	-0.0009483381	2.546278E-05
940	903.75	-0.0009092886	2.434677E-05
940	904	-0.0008786472	3.282319E-05
940	904.25	-0.0007166169	2.630525E-05
940	904.5	-0.0006749032	2.495296E-05
940	904.75	-0.0005895804	2.104971E-05
940	905	-0.0005235901	2.896638E-05
940	905.25	-0.0006222352	3.197754E-05
940	905.5	-0.0007379922	2.435118E-05
940	905.75	-0.0007528837	2.492343E-05
940	906	-0.0008571539	3.476062E-05
940	906.25	-0.0009192659	2.471857E-05
940	906.5	-0.000958286	2.705522E-05
940	906.75	-0.0009460885	2.836255E-05
940	907	-0.0009914145	3.161348E-05
940	907.25	-0.0009860855	1.990018E-05
940	907.5	-0.001005181	3.414743E-05
940	907.75	-0.0009441643	2.939631E-05
940	908	-0.0009526315	3.147875E-05
940	908.25	-0.001004915	4.115075E-05
940	908.5	-0.00100675	2.29881E-05
940	908.75	-0.001049826	2.033073E-05
940	909	-0.0009980463	4.197124E-05
940	909.25	-0.001041774	3.210184E-05
940	909.5	-0.001030731	2.968011E-05
940	909.75	-0.0009930434	3.389655E-05
940	910	-0.0009402863	3.539657E-05
940	910.25	-0.00104805	3.409242E-05
940	910.5	-0.001003198	3.091127E-05
940	910.75	-0.0009785366	2.474977E-05
940	911	-0.000996004	3.221757E-05
940	911.25	-0.001068063	2.792243E-05
940	911.5	-0.001071468	2.427862E-05
940	911.75	-0.001042751	3.501664E-05
940	912	-0.001034076	2.81079E-05
940	912.25	-0.0009528985	2.727808E-05
940	912.5	-0.0009775894	2.973742E-05
940	912.75	-0.001004205	2.933567E-05
940	913	-0.001000504	2.667618E-05
940	913.25	-0.0009992902	3.486133E-05
940	913.5	-0.000960359	2.499921E-05
940	913.75	-0.0009419445	3.612259E-05
940	914	-0.0009193854	2.503095E-05
940	914.25	-0.0009134641	3.1105E-05
940	914.5	-0.0008759244	1.806791E-05
940	914.75	-0.0008653254	2.880332E-05
940	915	-0.0008000457	2.34412E-05
940	915.25	-0.0007988614	3.392639E-05
940	915.5	-0.0006307621	2.713769E-05
940	915.75	-0.0005486662	2.07335E-05
940	916	-0.0004132511	2.868641E-05
940	916.25	-0.0002601024	2.91618E-05
940	916.5	-0.0001538191	2.528519E-05
940	916.75	-0.000157727	2.784934E-05
940	917	-0.0001881909	2.60502E-05
940	917.25	-0.0003096322	2.702279E-05
940	917.5	-0.0003672739	2.843444E-05
940	917.75	-0.0004504948	2.38328E-05
940	918	-0.0005542616	2.954886E-05
940	918.25	-0.000623775	2.724043E-05
940	918.5	-0.0006439066	2.84642E-05
940	918.75	-0.0006923708	2.8843E-05
940	919	-0.0007497755	3.087181E-05
940	919.25	-0.0007366602	3.477591E-05
940	919.5	-0.0008345651	2.351236E-05
940	919.75	-0.0007818971	3.55916E-05
940	920	-0.000838177	1.959905E-05
940	920.25	-0.0008393906	3.251529E-05
940	920.5	-0.0007400351	3.173246E-05
940	920.75	-0.0008302132	2.85959E-05
940	921	-0.0008492493	2.498193E-05
940	921.25	-0.000798328	2.463172E-05
940	921.5	-0.0008289399	2.930889E-05
940	921.75	-0.0008297097	2.036825E-05
940	922	-0.0008034199	2.701929E-05
940	922.25	-0.0008307753	3.304396E-05
940	922.5	-0.0008568278	3.113943E-05
940	922.75	-0.0007781665	3.190317E-05
940	923	-0.000835897	2.41908E-05
940	923.25	-0.000851943	2.914308E-05
940	923.5	-0.000828969	3.229249E-05
940	923.75	-0.0008462883	2.753501E-05
940	924	-0.0008295909	2.318348E-05
940	924.25	-0.0008659757	2.090902E-05
940	924.5	-0.0008403966	3.145925E-05
940	924.75	-0.0008549624	2.282709E-05
940	925	-0.000861831	3.127934E-05
940	925.25	-0.0008572419	2.871303E-05
940	925.5	-0.0008590775	2.425786E-05
940	925.75	-0.0008939229	2.743993E-05
940	926	-0.0008702979	1.908054E-05
940	926.25	-0.0008768111	3.079447E-05
940	926.5	-0.000859107	2.798252E-05
940	926.75	-0.0008942781	2.041936E-05
940	927	-0.0008678998	2.353481E-05
940	927.25	-0.0008405443	2.51568E-05
940	927.5	-0.0008321956	2.475787E-05
940	927.75	-0.000803952	2.566285E-05
940	928	-0.0008250311	3.210542E-05
940	928.25	-0.0008348304	2.501349E-05
940	928.5	-0.0008180148	3.146688E-05
940	928.75	-0.0008435643	2.11426E-05
940	929	-0.0007750868	3.09518E-05
940	929.25	-0.0007143071	2.379219E-05
940	929.5	-0.0007347939	2.933508E-05
940	929.75	-0.00069459	3.318058E-05
940	930	-0.0006343431	2.066032E-05
940	930.25	-0.0005986095	2.606046E-05
940	930.5	-0.0005960043	2.858373E-05
940	930.75	-0.0004167439	3.447989E-05
940	931	-0.0004169806	3.265511E-05
940	931.25	-0.0003896846	3.213835E-05
940	931.5	-0.0003548094	3.064605E-05
940	931.75	-0.0002721809	2.284145E-05
940	932	-0.0003175362	2.488062E-05
940	932.25	-0.0001519833	2.459683E-05
940	932.5	-4.407165E-05	3.050977E-05
940	932.75	4.628405E-05	3.043482E-05
940	933	0.0001417319	2.357798E-05
940	933.25	0.0003387858	2.560215E-05
940	933.5	0.0004799151	2.197713E-05
940	933.75	0.0007069593	2.490496E-05
940	934	0.000914612	2.837667E-05
940	934.25	0.001185502	2.592996E-05
940	934.5	0.001582274	2.293434E-05
940	934.75	0.002056435	3.693164E-05
940	935	0.002475738	3.046015E-05
940	935.25	0.003117288	3.075827E-05
940	935.5	0.003748122	3.489155E-05
940	935.75	0.004549927	3.562061E-05
940	936	0.005386105	4.185821E-05
940	936.25	0.006392897	3.572581E-05
940	936.5	0.007509766	3.4547E-05
940	936.75	0.00865597	3.586801E-05
940	937	0.01019883	3.302256E-05
940	937.25	0.01176591	3.740027E-05
940	937.5	0.01341487	3.95202E-05
940	937.75	0.01486142	3.751318E-05
940	938	0.01583364	2.755141E-05
940	938.25	0.01616164	3.322675E-05
940	938.5	0.01621747	3.660017E-05
940	938.75	0.01575463	3.533682E-05
940	939	0.01529293	4.617378E-05
940	939.25	0.01464916	3.546483E-05
940	939.5	0.01415753	4.725362E-05
940	939.75	0.01357462	4.733699E-05
940	940	0.01305011	4.333965E-05
940	940.25	0.01253802	4.6104E-05
